"Year","Month","Day","Site.Name","COUNTY","meanLatitude","meanLongtiude","PM2.5","Ozone"
"2019","06","08","West Johnston Co.","Johnston",35.59095,-78.4622,37,31
"2019","06","09","Bryson City","Swain",35.434767,-83.442133,10,28
"2019","06","09","Castle Hayne","New Hanover",34.364167,-77.838611,0,31
"2019","06","09","Clemmons Middle","Forsyth",36.026,-80.342,23,21
"2019","06","09","Durham Armory","Durham",36.0329550008979,-78.904037,11,20
"2019","06","09","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,34
"2019","06","09","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,NA,28
"2019","06","09","Hattie Avenue","Forsyth",36.110693332,-80.2264378,20,22
"2019","06","09","Leggett","Edgecombe",35.988278,-77.5843,22,25
"2019","06","09","Linville Falls","Avery",35.972347,-81.933072,NA,32
"2019","06","09","Mendenhall School","Guilford",36.1090060008986,-79.802314,22,21
"2019","06","09","Millbrook School","Wake",35.856111,-78.574167,21,25
"2019","06","09","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,18,27
"2019","06","09","West Johnston Co.","Johnston",35.59095,-78.4622,24,25
"2019","06","10","Bryson City","Swain",35.434767,-83.442133,18,26
"2019","06","10","Castle Hayne","New Hanover",34.364167,-77.838611,0,33
"2019","06","10","Clemmons Middle","Forsyth",36.026,-80.342,25,35
"2019","06","10","Durham Armory","Durham",36.0329550008979,-78.904037,11,31
"2019","06","10","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39
"2019","06","10","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,NA,33
"2019","06","10","Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,35
"2019","06","10","Leggett","Edgecombe",35.988278,-77.5843,23,28
"2019","06","10","Linville Falls","Avery",35.972347,-81.933072,NA,28
"2019","06","10","Mendenhall School","Guilford",36.1090060008986,-79.802314,19,40
"2019","06","10","Millbrook School","Wake",35.856111,-78.574167,27.5,29
"2019","06","10","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16,28
"2019","06","10","West Johnston Co.","Johnston",35.59095,-78.4622,23,31
"2019","06","11","Bryson City","Swain",35.434767,-83.442133,22,41
"2019","06","11","Castle Hayne","New Hanover",34.364167,-77.838611,7,29
"2019","06","11","Clemmons Middle","Forsyth",36.026,-80.342,23,40
"2019","06","11","Durham Armory","Durham",36.0329550008979,-78.904037,14,38
"2019","06","11","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","06","11","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,47
"2019","06","11","Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,41
"2019","06","11","Leggett","Edgecombe",35.988278,-77.5843,21,36
"2019","06","11","Linville Falls","Avery",35.972347,-81.933072,NA,33
"2019","06","11","Mendenhall School","Guilford",36.1090060008986,-79.802314,14,40
"2019","06","11","Millbrook School","Wake",35.856111,-78.574167,20,37
"2019","06","11","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,15.5,43
"2019","06","11","West Johnston Co.","Johnston",35.59095,-78.4622,19,36
"2019","06","12","Bryson City","Swain",35.434767,-83.442133,31,32
"2019","06","12","Castle Hayne","New Hanover",34.364167,-77.838611,0,34
"2019","06","12","Clemmons Middle","Forsyth",36.026,-80.342,22,38
"2019","06","12","Durham Armory","Durham",36.0329550008979,-78.904037,21,36
"2019","06","12","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
"2019","06","12","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,36
"2019","06","12","Hattie Avenue","Forsyth",36.110693332,-80.2264378,21,41
"2019","06","12","Leggett","Edgecombe",35.988278,-77.5843,20,38
"2019","06","12","Linville Falls","Avery",35.972347,-81.933072,NA,44
"2019","06","12","Mendenhall School","Guilford",36.1090060008986,-79.802314,16,37
"2019","06","12","Millbrook School","Wake",35.856111,-78.574167,24,37
"2019","06","12","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,38
"2019","06","12","West Johnston Co.","Johnston",35.59095,-78.4622,23,40
"2019","06","13","Bryson City","Swain",35.434767,-83.442133,27,44
"2019","06","13","Castle Hayne","New Hanover",34.364167,-77.838611,9,40
"2019","06","13","Clemmons Middle","Forsyth",36.026,-80.342,22,42
"2019","06","13","Durham Armory","Durham",36.0329550008979,-78.904037,16,38
"2019","06","13","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2019","06","13","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,42
"2019","06","13","Hattie Avenue","Forsyth",36.110693332,-80.2264378,19,41
"2019","06","13","Leggett","Edgecombe",35.988278,-77.5843,18,37
"2019","06","13","Linville Falls","Avery",35.972347,-81.933072,NA,42
"2019","06","13","Mendenhall School","Guilford",36.1090060008986,-79.802314,11,46
"2019","06","13","Millbrook School","Wake",35.856111,-78.574167,23,39
"2019","06","13","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,38
"2019","06","13","West Johnston Co.","Johnston",35.59095,-78.4622,20,35
"2019","06","14","Bryson City","Swain",35.434767,-83.442133,27,38
"2019","06","14","Castle Hayne","New Hanover",34.364167,-77.838611,18,58
"2019","06","14","Clemmons Middle","Forsyth",36.026,-80.342,17,39
"2019","06","14","Durham Armory","Durham",36.0329550008979,-78.904037,13,38
"2019","06","14","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"2019","06","14","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,22.6666666666667,71
"2019","06","14","Hattie Avenue","Forsyth",36.110693332,-80.2264378,16.5,41
"2019","06","14","Leggett","Edgecombe",35.988278,-77.5843,15,37
"2019","06","14","Linville Falls","Avery",35.972347,-81.933072,NA,43
"2019","06","14","Mendenhall School","Guilford",36.1090060008986,-79.802314,18,44
"2019","06","14","Millbrook School","Wake",35.856111,-78.574167,19.3333333333333,44
"2019","06","14","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,16.5,43
"2019","06","14","West Johnston Co.","Johnston",35.59095,-78.4622,18,47
"2019","06","15","Bryson City","Swain",35.434767,-83.442133,43,45
"2019","06","15","Castle Hayne","New Hanover",34.364167,-77.838611,4,58
"2019","06","15","Clemmons Middle","Forsyth",36.026,-80.342,41,49
"2019","06","15","Durham Armory","Durham",36.0329550008979,-78.904037,39,61
"2019","06","15","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
"2019","06","15","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,50
"2019","06","15","Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,54
"2019","06","15","Leggett","Edgecombe",35.988278,-77.5843,31,54
"2019","06","15","Linville Falls","Avery",35.972347,-81.933072,NA,44
"2019","06","15","Mendenhall School","Guilford",36.1090060008986,-79.802314,28,64
"2019","06","15","Millbrook School","Wake",35.856111,-78.574167,40,54
"2019","06","15","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,49
"2019","06","15","West Johnston Co.","Johnston",35.59095,-78.4622,53,51
"2019","06","16","Bryson City","Swain",35.434767,-83.442133,50,36
"2019","06","16","Castle Hayne","New Hanover",34.364167,-77.838611,10,37
"2019","06","16","Clemmons Middle","Forsyth",36.026,-80.342,50,43
"2019","06","16","Durham Armory","Durham",36.0329550008979,-78.904037,38,43
"2019","06","16","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,40
"2019","06","16","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,41
"2019","06","16","Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,44
"2019","06","16","Leggett","Edgecombe",35.988278,-77.5843,41,46
"2019","06","16","Linville Falls","Avery",35.972347,-81.933072,NA,37
"2019","06","16","Mendenhall School","Guilford",36.1090060008986,-79.802314,40,46
"2019","06","16","Millbrook School","Wake",35.856111,-78.574167,48,44
"2019","06","16","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,46
"2019","06","16","West Johnston Co.","Johnston",35.59095,-78.4622,47,44
"2019","06","17","Bryson City","Swain",35.434767,-83.442133,28,33
"2019","06","17","Castle Hayne","New Hanover",34.364167,-77.838611,0,32
"2019","06","17","Clemmons Middle","Forsyth",36.026,-80.342,52,43
"2019","06","17","Durham Armory","Durham",36.0329550008979,-78.904037,50,38
"2019","06","17","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,36
"2019","06","17","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.6666666666667,40
"2019","06","17","Hattie Avenue","Forsyth",36.110693332,-80.2264378,43.5,44
"2019","06","17","Leggett","Edgecombe",35.988278,-77.5843,43,38
"2019","06","17","Mendenhall School","Guilford",36.1090060008986,-79.802314,45,48
"2019","06","17","Millbrook School","Wake",35.856111,-78.574167,47.6666666666667,39
"2019","06","17","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,40
"2019","06","17","West Johnston Co.","Johnston",35.59095,-78.4622,42,33
"2019","06","18","Bryson City","Swain",35.434767,-83.442133,8,23
"2019","06","18","Castle Hayne","New Hanover",34.364167,-77.838611,0,26
"2019","06","18","Clemmons Middle","Forsyth",36.026,-80.342,21,32
"2019","06","18","Durham Armory","Durham",36.0329550008979,-78.904037,24,30
"2019","06","18","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,30
"2019","06","18","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,21,31
"2019","06","18","Hattie Avenue","Forsyth",36.110693332,-80.2264378,18,33
"2019","06","18","Leggett","Edgecombe",35.988278,-77.5843,30,29
"2019","06","18","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","06","18","Mendenhall School","Guilford",36.1090060008986,-79.802314,18,33
"2019","06","18","Millbrook School","Wake",35.856111,-78.574167,29.5,31
"2019","06","18","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,17,26
"2019","06","18","West Johnston Co.","Johnston",35.59095,-78.4622,24,30
"2019","06","19","Bryson City","Swain",35.434767,-83.442133,12,24
"2019","06","19","Castle Hayne","New Hanover",34.364167,-77.838611,4,29
"2019","06","19","Clemmons Middle","Forsyth",36.026,-80.342,24,29
"2019","06","19","Durham Armory","Durham",36.0329550008979,-78.904037,16,28
"2019","06","19","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2019","06","19","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,23,31
"2019","06","19","Hattie Avenue","Forsyth",36.110693332,-80.2264378,23,31
"2019","06","19","Leggett","Edgecombe",35.988278,-77.5843,26,27
"2019","06","19","Linville Falls","Avery",35.972347,-81.933072,NA,28
"2019","06","19","Mendenhall School","Guilford",36.1090060008986,-79.802314,22,35
"2019","06","19","Millbrook School","Wake",35.856111,-78.574167,30,32
"2019","06","19","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,36
"2019","06","19","West Johnston Co.","Johnston",35.59095,-78.4622,27,30
"2019","06","20","Bryson City","Swain",35.434767,-83.442133,NA,42
"2019","06","20","Castle Hayne","New Hanover",34.364167,-77.838611,18,41
"2019","06","20","Clemmons Middle","Forsyth",36.026,-80.342,28,46
"2019","06","20","Durham Armory","Durham",36.0329550008979,-78.904037,27.5,38
"2019","06","20","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
"2019","06","20","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,42
"2019","06","20","Hattie Avenue","Forsyth",36.110693332,-80.2264378,27.5,44
"2019","06","20","Leggett","Edgecombe",35.988278,-77.5843,39,41
"2019","06","20","Linville Falls","Avery",35.972347,-81.933072,NA,51
"2019","06","20","Mendenhall School","Guilford",36.1090060008986,-79.802314,34,45
"2019","06","20","Millbrook School","Wake",35.856111,-78.574167,31,44
"2019","06","20","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,30,46
"2019","06","20","West Johnston Co.","Johnston",35.59095,-78.4622,30,44
"2019","06","21","Bryson City","Swain",35.434767,-83.442133,NA,39
"2019","06","21","Castle Hayne","New Hanover",34.364167,-77.838611,10,48
"2019","06","21","Clemmons Middle","Forsyth",36.026,-80.342,22,40
"2019","06","21","Durham Armory","Durham",36.0329550008979,-78.904037,12,43
"2019","06","21","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
"2019","06","21","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,25,44
"2019","06","21","Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,41
"2019","06","21","Leggett","Edgecombe",35.988278,-77.5843,23,44
"2019","06","21","Linville Falls","Avery",35.972347,-81.933072,NA,45
"2019","06","21","Mendenhall School","Guilford",36.1090060008986,-79.802314,18,44
"2019","06","21","Millbrook School","Wake",35.856111,-78.574167,23,46
"2019","06","21","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,19,46
"2019","06","21","West Johnston Co.","Johnston",35.59095,-78.4622,27,46
"2019","06","22","Bryson City","Swain",35.434767,-83.442133,20,24
"2019","06","22","Castle Hayne","New Hanover",34.364167,-77.838611,17,50
"2019","06","22","Clemmons Middle","Forsyth",36.026,-80.342,27,41
"2019","06","22","Durham Armory","Durham",36.0329550008979,-78.904037,31,40
"2019","06","22","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,39
"2019","06","22","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,48
"2019","06","22","Hattie Avenue","Forsyth",36.110693332,-80.2264378,28,42
"2019","06","22","Leggett","Edgecombe",35.988278,-77.5843,38,35
"2019","06","22","Mendenhall School","Guilford",36.1090060008986,-79.802314,29,41
"2019","06","22","Millbrook School","Wake",35.856111,-78.574167,38.5,39
"2019","06","22","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,41
"2019","06","22","West Johnston Co.","Johnston",35.59095,-78.4622,45,40
"2019","06","23","Bryson City","Swain",35.434767,-83.442133,24,26
"2019","06","23","Castle Hayne","New Hanover",34.364167,-77.838611,10,43
"2019","06","23","Clemmons Middle","Forsyth",36.026,-80.342,36,38
"2019","06","23","Durham Armory","Durham",36.0329550008979,-78.904037,39,43
"2019","06","23","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,34
"2019","06","23","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43.6666666666667,44
"2019","06","23","Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,42
"2019","06","23","Leggett","Edgecombe",35.988278,-77.5843,37,42
"2019","06","23","Linville Falls","Avery",35.972347,-81.933072,NA,29
"2019","06","23","Mendenhall School","Guilford",36.1090060008986,-79.802314,36,42
"2019","06","23","Millbrook School","Wake",35.856111,-78.574167,44.6666666666667,39
"2019","06","23","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,41
"2019","06","23","West Johnston Co.","Johnston",35.59095,-78.4622,53,37
"2019","06","24","Bryson City","Swain",35.434767,-83.442133,41,23
"2019","06","24","Castle Hayne","New Hanover",34.364167,-77.838611,23,50
"2019","06","24","Clemmons Middle","Forsyth",36.026,-80.342,49,36
"2019","06","24","Durham Armory","Durham",36.0329550008979,-78.904037,48,34
"2019","06","24","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","06","24","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,30
"2019","06","24","Hattie Avenue","Forsyth",36.110693332,-80.2264378,47,37
"2019","06","24","Leggett","Edgecombe",35.988278,-77.5843,52,45
"2019","06","24","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","06","24","Mendenhall School","Guilford",36.1090060008986,-79.802314,52,44
"2019","06","24","Millbrook School","Wake",35.856111,-78.574167,55,44
"2019","06","24","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,48
"2019","06","24","West Johnston Co.","Johnston",35.59095,-78.4622,58,43
"2019","06","25","Bryson City","Swain",35.434767,-83.442133,22,40
"2019","06","25","Castle Hayne","New Hanover",34.364167,-77.838611,24,48
"2019","06","25","Clemmons Middle","Forsyth",36.026,-80.342,26,39
"2019","06","25","Durham Armory","Durham",36.0329550008979,-78.904037,21,38
"2019","06","25","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,45
"2019","06","25","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,42
"2019","06","25","Hattie Avenue","Forsyth",36.110693332,-80.2264378,24,36
"2019","06","25","Leggett","Edgecombe",35.988278,-77.5843,36,41
"2019","06","25","Linville Falls","Avery",35.972347,-81.933072,NA,42
"2019","06","25","Mendenhall School","Guilford",36.1090060008986,-79.802314,21,41
"2019","06","25","Millbrook School","Wake",35.856111,-78.574167,30.5,44
"2019","06","25","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,37,45
"2019","06","25","West Johnston Co.","Johnston",35.59095,-78.4622,34,47
"2019","06","26","Bryson City","Swain",35.434767,-83.442133,31,33
"2019","06","26","Castle Hayne","New Hanover",34.364167,-77.838611,28,48
"2019","06","26","Clemmons Middle","Forsyth",36.026,-80.342,29,48
"2019","06","26","Durham Armory","Durham",36.0329550008979,-78.904037,32,47
"2019","06","26","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
"2019","06","26","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29.6666666666667,49
"2019","06","26","Hattie Avenue","Forsyth",36.110693332,-80.2264378,27,50
"2019","06","26","Leggett","Edgecombe",35.988278,-77.5843,36,49
"2019","06","26","Linville Falls","Avery",35.972347,-81.933072,NA,41
"2019","06","26","Mendenhall School","Guilford",36.1090060008986,-79.802314,27,47
"2019","06","26","Millbrook School","Wake",35.856111,-78.574167,36,49
"2019","06","26","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,51
"2019","06","26","West Johnston Co.","Johnston",35.59095,-78.4622,40,46
"2019","06","27","Bryson City","Swain",35.434767,-83.442133,27,37
"2019","06","27","Castle Hayne","New Hanover",34.364167,-77.838611,21,64
"2019","06","27","Clemmons Middle","Forsyth",36.026,-80.342,40,61
"2019","06","27","Durham Armory","Durham",36.0329550008979,-78.904037,45,61
"2019","06","27","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51
"2019","06","27","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43,64
"2019","06","27","Hattie Avenue","Forsyth",36.110693332,-80.2264378,34,64
"2019","06","27","Leggett","Edgecombe",35.988278,-77.5843,54,61
"2019","06","27","Linville Falls","Avery",35.972347,-81.933072,NA,49
"2019","06","27","Mendenhall School","Guilford",36.1090060008986,-79.802314,35,49
"2019","06","27","Millbrook School","Wake",35.856111,-78.574167,53,77
"2019","06","27","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,64
"2019","06","27","West Johnston Co.","Johnston",35.59095,-78.4622,52,77
"2019","06","28","Bryson City","Swain",35.434767,-83.442133,NA,38
"2019","06","28","Castle Hayne","New Hanover",34.364167,-77.838611,20,80
"2019","06","28","Clemmons Middle","Forsyth",36.026,-80.342,53,51
"2019","06","28","Durham Armory","Durham",36.0329550008979,-78.904037,52,71
"2019","06","28","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51
"2019","06","28","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,93
"2019","06","28","Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,64
"2019","06","28","Leggett","Edgecombe",35.988278,-77.5843,57,67
"2019","06","28","Linville Falls","Avery",35.972347,-81.933072,NA,45
"2019","06","28","Mendenhall School","Guilford",36.1090060008986,-79.802314,52,80
"2019","06","28","Millbrook School","Wake",35.856111,-78.574167,56.5,93
"2019","06","28","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,49,77
"2019","06","28","West Johnston Co.","Johnston",35.59095,-78.4622,53,64
"2019","06","29","Bryson City","Swain",35.434767,-83.442133,NA,42
"2019","06","29","Castle Hayne","New Hanover",34.364167,-77.838611,9,50
"2019","06","29","Clemmons Middle","Forsyth",36.026,-80.342,54,51
"2019","06","29","Durham Armory","Durham",36.0329550008979,-78.904037,53,87
"2019","06","29","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,50
"2019","06","29","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49.3333333333333,71
"2019","06","29","Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,58
"2019","06","29","Leggett","Edgecombe",35.988278,-77.5843,55,71
"2019","06","29","Linville Falls","Avery",35.972347,-81.933072,NA,44
"2019","06","29","Mendenhall School","Guilford",36.1090060008986,-79.802314,52,90
"2019","06","29","Millbrook School","Wake",35.856111,-78.574167,53.6666666666667,77
"2019","06","29","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,71
"2019","06","29","West Johnston Co.","Johnston",35.59095,-78.4622,52,67
"2019","06","30","Bryson City","Swain",35.434767,-83.442133,NA,39
"2019","06","30","Castle Hayne","New Hanover",34.364167,-77.838611,15,47
"2019","06","30","Clemmons Middle","Forsyth",36.026,-80.342,52,44
"2019","06","30","Durham Armory","Durham",36.0329550008979,-78.904037,45,44
"2019","06","30","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
"2019","06","30","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,45,47
"2019","06","30","Hattie Avenue","Forsyth",36.110693332,-80.2264378,44,44
"2019","06","30","Leggett","Edgecombe",35.988278,-77.5843,56,50
"2019","06","30","Linville Falls","Avery",35.972347,-81.933072,NA,42
"2019","06","30","Mendenhall School","Guilford",36.1090060008986,-79.802314,43,45
"2019","06","30","Millbrook School","Wake",35.856111,-78.574167,53,58
"2019","06","30","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,44,51
"2019","06","30","West Johnston Co.","Johnston",35.59095,-78.4622,53,49
"2019","07","01","Bryson City","Swain",35.434767,-83.442133,45,42
"2019","07","01","Castle Hayne","New Hanover",34.364167,-77.838611,33,54
"2019","07","01","Clemmons Middle","Forsyth",36.026,-80.342,45,43
"2019","07","01","Durham Armory","Durham",36.0329550008979,-78.904037,33,46
"2019","07","01","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,51
"2019","07","01","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,74
"2019","07","01","Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,44
"2019","07","01","Leggett","Edgecombe",35.988278,-77.5843,36,44
"2019","07","01","Linville Falls","Avery",35.972347,-81.933072,NA,44
"2019","07","01","Mendenhall School","Guilford",36.1090060008986,-79.802314,45,49
"2019","07","01","Millbrook School","Wake",35.856111,-78.574167,40.5,45
"2019","07","01","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,47
"2019","07","01","West Johnston Co.","Johnston",35.59095,-78.4622,43,48
"2019","07","02","Bryson City","Swain",35.434767,-83.442133,32,39
"2019","07","02","Castle Hayne","New Hanover",34.364167,-77.838611,29,51
"2019","07","02","Clemmons Middle","Forsyth",36.026,-80.342,37.5,44
"2019","07","02","Durham Armory","Durham",36.0329550008979,-78.904037,39.5,50
"2019","07","02","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,46
"2019","07","02","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,51.6666666666667,122
"2019","07","02","Hattie Avenue","Forsyth",36.110693332,-80.2264378,38,45
"2019","07","02","Leggett","Edgecombe",35.988278,-77.5843,51,64
"2019","07","02","Linville Falls","Avery",35.972347,-81.933072,NA,40
"2019","07","02","Mendenhall School","Guilford",36.1090060008986,-79.802314,38,71
"2019","07","02","Millbrook School","Wake",35.856111,-78.574167,51,80
"2019","07","02","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,44,67
"2019","07","02","West Johnston Co.","Johnston",35.59095,-78.4622,56,54
"2019","07","03","Bryson City","Swain",35.434767,-83.442133,30,34
"2019","07","03","Castle Hayne","New Hanover",34.364167,-77.838611,51,44
"2019","07","03","Clemmons Middle","Forsyth",36.026,-80.342,40,47
"2019","07","03","Durham Armory","Durham",36.0329550008979,-78.904037,28,64
"2019","07","03","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
"2019","07","03","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43,90
"2019","07","03","Hattie Avenue","Forsyth",36.110693332,-80.2264378,38,50
"2019","07","03","Leggett","Edgecombe",35.988278,-77.5843,47,47
"2019","07","03","Linville Falls","Avery",35.972347,-81.933072,NA,37
"2019","07","03","Mendenhall School","Guilford",36.1090060008986,-79.802314,35,49
"2019","07","03","Millbrook School","Wake",35.856111,-78.574167,42,67
"2019","07","03","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,47,54
"2019","07","03","West Johnston Co.","Johnston",35.59095,-78.4622,50,87
"2019","07","04","Bryson City","Swain",35.434767,-83.442133,35,33
"2019","07","04","Castle Hayne","New Hanover",34.364167,-77.838611,NA,47
"2019","07","04","Clemmons Middle","Forsyth",36.026,-80.342,38,41
"2019","07","04","Durham Armory","Durham",36.0329550008979,-78.904037,NA,44
"2019","07","04","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,42
"2019","07","04","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,64,49
"2019","07","04","Hattie Avenue","Forsyth",36.110693332,-80.2264378,53,42
"2019","07","04","Leggett","Edgecombe",35.988278,-77.5843,54,49
"2019","07","04","Linville Falls","Avery",35.972347,-81.933072,NA,31
"2019","07","04","Mendenhall School","Guilford",36.1090060008986,-79.802314,38,39
"2019","07","04","Millbrook School","Wake",35.856111,-78.574167,58,51
"2019","07","04","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,55,45
"2019","07","04","West Johnston Co.","Johnston",35.59095,-78.4622,54,48
"2019","07","05","Bryson City","Swain",35.434767,-83.442133,38,27
"2019","07","05","Castle Hayne","New Hanover",34.364167,-77.838611,NA,34
"2019","07","05","Clemmons Middle","Forsyth",36.026,-80.342,52,39
"2019","07","05","Durham Armory","Durham",36.0329550008979,-78.904037,43,46
"2019","07","05","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,33
"2019","07","05","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,53,47
"2019","07","05","Hattie Avenue","Forsyth",36.110693332,-80.2264378,48,49
"2019","07","05","Leggett","Edgecombe",35.988278,-77.5843,31,43
"2019","07","05","Linville Falls","Avery",35.972347,-81.933072,NA,27
"2019","07","05","Mendenhall School","Guilford",36.1090060008986,-79.802314,37,45
"2019","07","05","Millbrook School","Wake",35.856111,-78.574167,44.6666666666667,50
"2019","07","05","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,42
"2019","07","05","West Johnston Co.","Johnston",35.59095,-78.4622,41,47
"2019","07","06","Bryson City","Swain",35.434767,-83.442133,28,28
"2019","07","06","Castle Hayne","New Hanover",34.364167,-77.838611,NA,34
"2019","07","06","Clemmons Middle","Forsyth",36.026,-80.342,44,31
"2019","07","06","Durham Armory","Durham",36.0329550008979,-78.904037,NA,35
"2019","07","06","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,31
"2019","07","06","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,38,34
"2019","07","06","Hattie Avenue","Forsyth",36.110693332,-80.2264378,40,35
"2019","07","06","Leggett","Edgecombe",35.988278,-77.5843,47,44
"2019","07","06","Linville Falls","Avery",35.972347,-81.933072,NA,25
"2019","07","06","Mendenhall School","Guilford",36.1090060008986,-79.802314,45,42
"2019","07","06","Millbrook School","Wake",35.856111,-78.574167,45,40
"2019","07","06","Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,47
"2019","07","06","West Johnston Co.","Johnston",35.59095,-78.4622,40,42
"2019","07","07","Bryson City","Swain",35.434767,-83.442133,41,26
"2019","07","07","Castle Hayne","New Hanover",34.364167,-77.838611,NA,37
"2019","07","07","Clemmons Middle","Forsyth",36.026,-80.342,37,33
"2019","07","07","Durham Armory","Durham",36.0329550008979,-78.904037,NA,32
"2019","07","07","Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
"2019","07","07","Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49,40
"2019","07","07","Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,38
